year,iso,pop,rgdpmad,xrusd,eq_tr,eq_capgain,eq_div_rtn
1949,DEU,49987,3282.4638555102883,6.05,1.3681889772415161,1.3641722202301025,1.1486728908494115E-3
1950,DEU,50799,3880.8871812755187,4.1999999990000001,-8.3105437457561493E-2,-8.7644904851913452E-2,4.7943564131855965E-3
1951,DEU,51157,4205.8117177849936,4.1999999990000001,1.1774762868881226,1.1557921171188354,2.3415347561240196E-2
1952,DEU,51611,4552.6020091530445,4.1999999990000001,0.21791709959506989,0.19296425580978394,2.7534430846571922E-2
1953,DEU,52148,4905.0875974022574,4.1999999990000001,0.25189876556396484,0.22957582771778107,3.113115206360817E-2
1954,DEU,52665,5246.7996309904738,4.1997999989999997,0.89262408018112183,0.73771375417709351,4.0933743119239807E-2
1955,DEU,52229,5796.9720386510771,4.2151999990000002,0.1104106679558754,2.01889518648386E-2,5.9308454394340515E-2
1956,DEU,53931,6176.6352299219698,4.1985999989999998,-4.8883296549320221E-2,-0.12483397126197815,4.6179149299860001E-2
1957,DEU,54657,6492.2140840793054,4.2016999989999997,7.7990055084228516E-2,1.3427695259451866E-2,5.1892220973968506E-2
1958,DEU,55292,6736.7652607458804,4.1774999990000001,0.61109817028045654,0.5231393575668335,5.6748103350400925E-2
1959,DEU,56002,7176.6886296168595,4.1699999989999998,0.81961905956268311,0.73026961088180542,4.308025911450386E-2
1960,DEU,55433,7705.2332250597037,4.1709999990000002,0.37916263937950134,0.3480663001537323,2.6961324736475945E-2
1961,DEU,56185,7952.160374714721,3.9964999990000001,-6.964285671710968E-2,-9.0163923799991608E-2,2.2745901718735695E-2
1962,DEU,56837,8222.1217810351591,3.9979999990000001,-0.21530503034591675,-0.23873874545097351,2.5882884860038757E-2
1963,DEU,57389,8385.523537313431,3.975199999,0.12049345672130585,8.2840234041213989E-2,3.4650888293981552E-2
1964,DEU,57971,8822.3535574267935,3.9769999989999998,9.5102503895759583E-2,6.0109291225671768E-2,3.286338597536087E-2
1965,DEU,58619,9185.7291697886849,4.0055999990000002,-0.11891141533851624,-0.14948453009128571,3.3170104026794434E-2
1966,DEU,59148,9387.5990859690592,3.977299999,-0.1363368034362793,-0.17575758695602417,3.9563637226819992E-2
1967,DEU,59286,9396.6811138625544,3.998999999,0.37915718555450439,0.33088234066963196,4.6580880880355835E-2
1968,DEU,59500,9864.4500725415346,3.9994999990000002,0.15988108515739441,0.12154696136713028,3.3646408468484879E-2
1969,DEU,60067,10440.360485849507,3.6898999990000001,0.19145603477954865,0.15763546526432037,3.3571425825357437E-2
1970,DEU,60651,10839.145088003876,3.647999999,-0.21519063413143158,-0.24680851399898529,3.3140424638986588E-2
1971,DEU,61284,11076.768851250534,3.2684999989999999,7.2336860001087189E-2,3.3898305147886276E-2,4.1355930268764496E-2
1972,DEU,61672,11480.848986690156,3.2014999990000002,0.16431158781051636,0.13114753365516663,3.5065572708845139E-2
1973,DEU,61976,11966.464437971166,2.7029999990000002,-0.15124717354774475,-0.17874395847320557,3.038647398352623E-2
1974,DEU,62054,12063.031524512842,2.4094999989999999,2.4214988574385643E-2,-1.7647059634327888E-2,4.4205885380506516E-2
1975,DEU,61829,12040.607595161939,2.622299999,0.31156167387962341,0.26347306370735168,4.4221557676792145E-2
1976,DEU,61531,12683.847116890714,2.3624999990000002,-2.2198447957634926E-2,-5.6872032582759857E-2,3.3952604979276657E-2
1977,DEU,61400,13071.902449071224,2.1049999989999999,0.12450765818357468,9.5477387309074402E-2,4.0532663464546204E-2
1978,DEU,61326,13455.319912719066,1.827999999,0.11918660998344421,8.2568809390068054E-2,3.2477062195539474E-2
1979,DEU,61359,13993.300725607871,1.731499999,-9.3714684247970581E-2,-0.12288135290145874,3.0699152499437332E-2
1980,DEU,61566,14114.030434326825,1.9590000000000001,3.376498818397522E-2,0,3.9000000804662704E-2
1981,DEU,61682,14148.598317156628,2.2547999989999998,2.7976246550679207E-2,-9.6618356183171272E-3,3.6642514169216156E-2
1982,DEU,61638,14039.640843244217,2.376499999,0.14812473952770233,0.10731707513332367,3.4326829016208649E-2
1983,DEU,61423,14328.856704328653,2.7237999990000001,0.39329376816749573,0.36123347282409668,2.8585903346538544E-2
1984,DEU,61175,14783.183629779824,3.1480000000000001,0.10989166051149368,8.4142401814460754E-2,2.4935275316238403E-2
1985,DEU,61024,15139.761961741166,2.4613,0.66651415824890137,0.6268656849861145,2.6029851287603378E-2
1986,DEU,61066,15469.014161441866,1.9408000000000001,0.15035311877727509,0.13211008906364441,2.0377980545163155E-2
1987,DEU,61077,15701.373182413234,1.5814999999999999,-0.33508804440498352,-0.34846028685569763,1.8243113532662392E-2
1988,DEU,61449,16160.114781678136,1.7803,0.27899092435836792,0.24626865983009338,2.7417911216616631E-2
1989,DEU,62063,16558.120973976776,1.6978,0.31482028961181641,0.28742516040802002,2.3173652589321136E-2
1990,DEU,63253,15928.845099962591,1.494,-6.9788679480552673E-2,-8.6821705102920532E-2,2.1916279569268227E-2
1991,DEU,79961,16649.523501724379,1.516,0.12855538725852966,9.9621057510375977E-2,2.8934329748153687E-2
1992,DEU,80571,16890.560511864001,1.6140000000000001,-2.086845226585865E-2,-4.57892045378685E-2,2.492075227200985E-2
1993,DEU,81103,16644.680242702154,1.7262999999999999,0.46705931425094604,0.43331250548362732,3.3746808767318726E-2
1994,DEU,81384,17027.786172939646,1.5488,-7.0631936192512512E-2,-8.9143306016921997E-2,1.8511369824409485E-2
1995,DEU,81624,17298.819108314681,1.4335,6.9923765957355499E-2,4.639003798365593E-2,2.353372797369957E-2
1996,DEU,81861,17420.220809056824,1.5548,0.22141863405704498,0.19837990403175354,2.3038730025291443E-2
1997,DEU,81980,17708.525215602687,1.7921,0.40825930237770081,0.38626018166542053,2.1999150514602661E-2
1998,DEU,81993,18028.880735795392,1.673,0.15535551309585571,0.13988125324249268,1.5474260784685612E-2
1999,DEU,82046,18380.04362314571,1.9468743778618356,0.316754549741745,0.29772436618804932,1.9030185416340828E-2
2000,DEU,82157,18943.516375383148,2.101912950026867,-9.9124796688556671E-2,-0.1106850653886795,1.1560261249542236E-2
2001,DEU,82295,19156.689896255069,2.2192556450697833,-0.17913822829723358,-0.19468468427658081,1.5546455979347229E-2
2002,DEU,82434,19140.378346158221,1.8650042910269859,-0.39940106868743896,-0.40991923213005066,1.0518163442611694E-2
2003,DEU,82479,19087.572240241872,1.5485589865399843,0.37576285004615784,0.33970072865486145,3.6062151193618774E-2
2004,DEU,82462,19283.670487293424,1.4358931062330225,8.4664672613143921E-2,6.2737643718719482E-2,2.1927028894424438E-2
2005,DEU,82415,19417.057021603057,1.6579045520047471,0.28201770782470703,0.25070810317993164,3.1309604644775391E-2
2006,DEU,82322,20040.620318052523,1.485064540622627,0.24087242782115936,0.21326619386672974,2.7606219053268433E-2
2007,DEU,82212,20546.936107422782,1.3285986006385428,0.20423117280006409,0.17558208107948303,2.864907868206501E-2
2008,DEU,82056,20801.437443847575,1.4053531651936473,-0.42578661441802979,-0.44358089566230774,1.7794251441955566E-2
2009,DEU,81770.504779357143,19789.8454371839,1.3576495904484234,0.25404000282287598,0.20271843671798706,5.1321566104888916E-2
2010,DEU,81569.337328512702,20661.445435680802,1.4637254901960783,0.18457514047622681,0.15109890699386597,3.347623348236084E-2
2011,DEU,81560.193353474315,21432.681417956832,1.5115774016539145,-0.14815965294837952,-0.17389889061450958,2.5739235803484917E-2
2012,DEU,81713.608934673859,21483.780398506071,1.482363195391845,0.29262766242027283,0.24763624370098114,4.4991418719291687E-2
2013,DEU,81937.128324501013,21517.887790133365,1.4181930244362266,0.26745998859405518,0.22761362791061401,3.9846375584602356E-2
2014,DEU,82278.503392600673,21903.314593546904,1.6109299069269414,3.0944511294364929E-2,3.9868820458650589E-3,2.695762924849987E-2
2015,DEU,82993.765440047544,22037.585410165313,1.7964820428033434,0.11329784989356995,8.627425879240036E-2,2.7023598551750183E-2
2016,DEU,83666.355603981981,22347.948539301782,1.8554501470448723,5.6800000369548798E-2,2.8799999505281448E-2,2.79999990016222E-2
2017,DEU,83979.282749739985,22861.229874936176,1.6308096389560587,0.16380000114440918,0.13590000569820404,2.7899999171495438E-2
2018,DEU,84232.266059135276,23040.320451191405,1.7081484716157205,-0.16850000619888306,-0.19040000438690186,2.1900000050663948E-2
2019,DEU,84422.257540488354,23229.874967889369,1.7409916325440622,0.22769999504089355,0.19169999659061432,3.5999998450279236E-2
2020,DEU,84491.345351889482,22152.350379556461,1.5938635808002606,7.590000331401825E-2,5.000000074505806E-2,2.5899998843669891E-2
1924,DNK,3389,4528.1941575686042,5.9798999999999998,0.12003561854362488,4.9902152270078659E-2,7.013346254825592E-2
1925,DNK,3425,4378.3795620437959,4.7324000000000002,2.256849966943264E-2,-4.5666355639696121E-2,6.8234860897064209E-2
1926,DNK,3452,4597.6825028968715,3.8130999999999999,-7.2332680225372314E-2,-0.11902438849210739,4.6691711992025375E-2
1927,DNK,3475,4657.9251798561154,3.7418,0.12051218003034592,5.7585824280977249E-2,6.2926352024078369E-2
1928,DNK,3497,4785.4675436088073,3.7393000000000001,0.10877277702093124,4.5026179403066635E-2,6.3746601343154907E-2
1929,DNK,3518,5075.3553155201816,3.7481,7.3450103402137756E-2,1.4028055593371391E-2,5.9422045946121216E-2
1930,DNK,3542,5340.7876905702997,3.7362000000000002,1.0390120558440685E-2,-4.7430828213691711E-2,5.782095342874527E-2
1931,DNK,3569,5359.2406836648925,3.9906999999999999,-8.999190479516983E-2,-0.14004150032997131,5.0049584358930588E-2
1932,DNK,3603,5169.3921731890096,5.3102,-0.10433220863342285,-0.15199035406112671,4.7658141702413559E-2
1933,DNK,3633,5290.5284888521892,5.2435999999999998,0.24898320436477661,0.18634423613548279,6.2638983130455017E-2
1934,DNK,3666,5402.0703764320797,4.4444999999999997,0.23683631420135498,0.17625898122787476,6.0577336698770523E-2
1935,DNK,3695,5479.6887686062255,4.5697000000000001,8.0586545169353485E-2,2.8542304411530495E-2,5.2044238895177841E-2
1936,DNK,3722,5574.7608812466415,4.5067000000000004,0.14407640695571899,8.7215058505535126E-2,5.686134472489357E-2
1937,DNK,3749,5668.4635902907439,4.5312000000000001,-5.0987298600375652E-3,-5.5353902280330658E-2,5.0255175679922104E-2
1938,DNK,3777,5762.3907863383629,4.5819999999999999,2.8394000604748726E-2,-2.9999999329447746E-2,5.8393999934196472E-2
1939,DNK,3805,5992.951379763469,4.9149000000000003,8.1447422504425049E-2,2.0618556067347527E-2,6.0828864574432373E-2
1940,DNK,3832,5116.2839248434229,5.1791,1.5732323750853539E-2,-4.0404036641120911E-2,5.6136362254619598E-2
1941,DNK,3863,4573.7457934247996,5.1655384615384614,0.25339999794960022,0.20000000298023224,5.3399994969367981E-2
1942,DNK,3903,4628.5318985395843,4.789118756429307,0.13024911284446716,8.7719298899173737E-2,4.252982884645462E-2
1943,DNK,3949,5079.9518865535583,4.7667804323094431,0.13494193553924561,9.6774198114871979E-2,3.8167741149663925E-2
1944,DNK,3998,5543.1040520260131,4.7667804323094431,0.10178676247596741,6.6176474094390869E-2,3.5610292106866837E-2
1945,DNK,4045,5066.1359703337457,4.773840720063804,-8.3032414317131042E-2,-0.11034482717514038,2.7312414720654488E-2
1946,DNK,4101,5776.6642282370149,8.1,5.7748839259147644E-2,1.5503875911235809E-2,4.2244959622621536E-2
1947,DNK,4146,6034.8480463096957,8.15,5.2977100014686584E-2,7.6335878111422062E-3,4.5343514531850815E-2
1948,DNK,4190,6133.0167064439147,9.6,4.5700002461671829E-2,0,4.5700002461671829E-2
1949,DNK,4230,6494.3687943262412,9.3000000000000007,-2.7696968987584114E-2,-7.5757578015327454E-2,4.8060603439807892E-2
1950,DNK,4271,6943.1046593303681,9.6999999999999993,0.25552147626876831,0.19402898848056793,6.1492491513490677E-2
1951,DNK,4303.62,6936.4860280415087,8.8000000000000007,-2.8101220726966858E-2,-7.4998781085014343E-2,4.6897564083337784E-2
1952,DNK,4334,6955.2376557452699,7.8,-1.1065546423196793E-2,-6.7570760846138E-2,5.6505210697650909E-2
1953,DNK,4369.28,7291.5903764464629,7.45,9.3095853924751282E-2,2.8989790007472038E-2,6.4106062054634094E-2
1954,DNK,4406,7371.3118474807079,7.48,0.15272089838981628,8.450549840927124E-2,6.8215392529964447E-2
1955,DNK,4439,7395.3593151610721,7.11,0.16086648404598236,8.4415219724178314E-2,7.6451271772384644E-2
1956,DNK,4466.4709999999995,7438.7586978623622,7.52,0.16992928087711334,0.10778266191482544,6.2146607786417007E-2
1957,DNK,4487.8310000000001,7965.0949423006341,6.9139999989999996,0.10950013995170593,5.4056748747825623E-2,5.5443387478590012E-2
1958,DNK,4515.1319999999996,8095.2229082117647,6.9059999989999996,6.5754979848861694E-2,1.009854581207037E-2,5.565643310546875E-2
1959,DNK,4546.6360000000004,8637.1550306644294,6.9079999990000003,0.3021252453327179,0.24000118672847748,6.2124062329530716E-2
1960,DNK,4581,8811.831477843265,6.9059999989999996,0.16120368242263794,0.11290366947650909,4.8300020396709442E-2
1961,DNK,4609.817,9311.8663929609356,6.885999999,4.479999840259552E-2,0,4.479999840259552E-2
1962,DNK,4646.8990000000003,9747.3605516280859,6.9019999990000001,6.0296796262264252E-2,9.9988570436835289E-3,5.0297945737838745E-2
1963,DNK,4683.5789999999997,9731.6603392405686,6.9109999990000004,-2.9285233467817307E-3,-4.9502883106470108E-2,4.6574361622333527E-2
1964,DNK,4720.1710000000003,10559.575066242303,6.9209999990000002,0.24081949889659882,0.18750070035457611,5.3318776190280914E-2
1965,DNK,4758.1000000000004,10953.321704041527,6.8909999989999999,7.1165874600410461E-2,2.6315873488783836E-2,4.4850002974271774E-2
1966,DNK,4797.5,11159.770713913496,6.9159999990000003,9.2304125428199768E-2,4.0983628481626511E-2,5.1320493221282959E-2
1967,DNK,4838.8,11436.513185087211,7.4619999989999997,-0.1491570919752121,-0.18897825479507446,3.9821166545152664E-2
1968,DNK,4867.3,11836.747272615208,7.5009999990000003,8.2332886755466461E-2,2.9127020388841629E-2,5.3205866366624832E-2
1969,DNK,4890.6869999999999,12530.550411424816,7.4919999989999999,0.19812862575054169,0.14150972664356232,5.6618884205818176E-2
1970,DNK,4928.7569999999996,12685.551346921749,7.4889999989999998,-5.1789622753858566E-2,-9.9173113703727722E-2,4.7383498400449753E-2
1971,DNK,4963.1260000000002,12933.582584846727,7.0619999990000002,-1.1852901428937912E-2,-6.8839900195598602E-2,5.698699876666069E-2
1972,DNK,4991.5959999999995,13538.355267533672,6.8469999990000003,0.48656490445137024,0.39688488841056824,8.9680008590221405E-2
1973,DNK,5021.8609999999999,13945.427800570347,6.289999999,0.62432175874710083,0.5654604434967041,5.886131152510643E-2
1974,DNK,5045.2969999999996,13751.222177802418,5.6499999990000003,-0.22610144317150116,-0.25800713896751404,3.1905695796012878E-2
1975,DNK,5059.8609999999999,13621.125165296044,6.1774999990000001,0.16444967687129974,0.10311640799045563,6.1333272606134415E-2
1976,DNK,5072.5959999999995,14466.360025517508,5.7874999989999996,0.35681149363517761,0.30000144243240356,5.6810062378644943E-2
1977,DNK,5088.4189999999999,14655.436197372899,5.7774999989999998,7.8410111367702484E-2,2.8428483754396439E-2,4.9981627613306046E-2
1978,DNK,5104.2470000000003,14825.693192355306,5.0899999989999998,-9.3291798839345574E-4,-5.0406727939844131E-2,4.9473807215690613E-2
1979,DNK,5116.8,15313.47717323327,5.3649999990000001,2.0366918295621872E-2,-3.9383430033922195E-2,5.9750348329544067E-2
1980,DNK,5123.027,15227.325563577939,6.0149999989999996,-1.5120103023946285E-2,-7.8431837260723114E-2,6.3311733305454254E-2
1981,DNK,5121.5720000000001,15096.146261343198,7.3249999990000001,0.77524220943450928,0.66924512386322021,0.10599707067012787
1982,DNK,5117.8100000000004,15563.29758236433,8.3839999990000003,0.34867653250694275,0.27462103962898254,7.4055485427379608E-2
1983,DNK,5114.2969999999996,15966.221750516252,9.875,0.81643110513687134,0.74909108877182007,6.7340008914470673E-2
1984,DNK,5111.6189999999997,16675.929876620306,11.26,9.6399351954460144E-2,7.796613872051239E-2,1.84332225471735E-2
1985,DNK,5113.6909999999998,17384.116482595447,8.9689999999999994,6.6288977861404419E-2,3.6641046404838562E-2,2.9647933319211006E-2
1986,DNK,5120.5339999999997,17993.240548739646,7.3425000000000002,2.779509499669075E-2,7.4447132647037506E-3,2.0350381731987E-2
1987,DNK,5127.0240000000003,18023.321131322966,6.0964999999999998,-0.13870023190975189,-0.16297399997711182,2.427375502884388E-2
1988,DNK,5129.5159999999996,18224.331496382896,6.8739999999999997,0.15420204401016235,0.1213466003537178,3.2855454832315445E-2
1989,DNK,5132.5929999999998,18261.334962659228,6.6074999999999999,0.41858178377151489,0.39940986037254333,1.9171915948390961E-2
1990,DNK,5140.9539999999997,18452.426108015057,5.7759999999999998,0.11323237419128418,0.1012289822101593,1.2003395706415176E-2
1991,DNK,5154.3519999999999,18643.790196630031,5.9135,9.3940883874893188E-2,8.043544739484787E-2,1.3505442999303341E-2
1992,DNK,5171.393,18949.444926799177,6.2554999999999996,-6.9352380931377411E-2,-8.3015449345111847E-2,1.3663069345057011E-2
1993,DNK,5188.3860000000004,18870.43379545485,6.7725,3.3562153577804565E-2,2.0298276096582413E-2,1.3263876549899578E-2
1994,DNK,5205.6030000000001,19847.266405409555,6.0830000000000002,0.20573121309280396,0.19355693459510803,1.2174280360341072E-2
1995,DNK,5232.6120000000001,20350.029908592463,5.5460000000000003,1.2022796086966991E-2,-1.8514683470129967E-3,1.3874264433979988E-2
1996,DNK,5262.0749999999998,20809.660818535638,5.9444999999999997,0.31960150599479675,0.30009999871253967,1.9501499831676483E-2
1997,DNK,5283.6629999999996,21387.538183758985,6.8259999999999996,0.43762019276618958,0.41889083385467529,1.8729360774159431E-2
1998,DNK,5302.7669999999998,21770.86503846103,6.3864999999999998,-3.9034284651279449E-2,-4.9113679677248001E-2,1.0079395025968552E-2
1999,DNK,5320.134,22255.437367132006,7.3987999999999996,0.23249000310897827,0.2192007303237915,1.3289287686347961E-2
2000,DNK,5337.4160000000002,22966.1184617287,8.0205000000000002,0.16969966888427734,0.15786027908325195,1.1839384213089943E-2
2001,DNK,5355.826,23048.491083548211,8.4094999999999995,-0.12866342067718506,-0.14449559152126312,1.5832182019948959E-2
2002,DNK,5374.6930000000002,23074.607093618426,7.0822000000000003,-0.20234304666519165,-0.21374621987342834,1.1240151710808277E-2
2003,DNK,5394.1379999999999,23079.654958899842,5.9576000000000002,0.33083227276802063,0.30037224292755127,2.9762862250208855E-2
2004,DNK,5413.3919999999998,23525.718634718723,5.4676,0.24031348526477814,0.21575327217578888,2.40738894790411E-2
2005,DNK,5432.335,24016.885909203032,6.3240999999999996,0.43154194951057434,0.39564028382301331,3.5001296550035477E-2
2006,DNK,5450.6610000000001,24748.725842375054,5.6614000000000004,0.22443418204784393,0.15219047665596008,6.7981205880641937E-2
2007,DNK,5468.12,25060.287630849358,5.0753000000000004,7.1343176066875458E-2,5.4932337254285812E-2,1.6159459948539734E-2
2008,DNK,5484.723,24788.599964993653,5.2849000000000004,-0.47955363988876343,-0.48962366580963135,9.8751848563551903E-3
2009,DNK,5519.7787532870707,23275.489000110898,5.1901000000000002,0.35473018884658813,0.32143169641494751,3.2480012625455856E-2
2010,DNK,5543.81698411249,23512.631491157776,5.6132999999999997,0.32678353786468506,0.31182366609573364,1.4791189692914486E-2
2011,DNK,5569.8584008400285,23715.906279706047,5.7455999999999996,-0.16320125758647919,-0.17715081572532654,1.3717005960643291E-2
2012,DNK,5589.8902598612112,23685.473022240287,5.6590999999999996,0.26641517877578735,0.24201236665248871,2.3932607844471931E-2
2013,DNK,5611.9253047845132,23812.608841195244,5.4127000000000001,0.30648010969161987,0.27968010306358337,2.6250239461660385E-2
2014,DNK,5635.9635356099325,24091.598009098896,6.1214000000000004,0.19768305122852325,0.17564089596271515,2.1636484190821648E-2
2015,DNK,5669.0161029948849,24514.557239993457,6.83,0.33985921740531921,0.29274395108222961,4.5458510518074036E-2
2016,DNK,5716.0909716946653,25099.862459640426,7.0528000000000004,-6.0600001364946365E-2,-8.2699999213218689E-2,2.2099999710917473E-2
2017,DNK,5758.1578756391509,25621.121158169746,6.2077,0.18719999492168427,0.15680000185966492,3.0400000512599945E-2
2018,DNK,5790.2088500730451,25984.599086668273,6.5194000000000001,-7.9499997198581696E-2,-0.10149999707937241,2.199999988079071E-2
2019,DNK,5815.2486738495245,26420.26913823733,6.6759000000000004,0.2971000075340271,0.2687000036239624,2.839999832212925E-2
2020,DNK,5832.2757540175307,25801.543940408548,6.0575999999999999,0.30570000410079956,0.28549998998641968,2.0199999213218689E-2
1924,ESP,22099.313996348435,2204.4850805538699,7.51,9.1217853128910065E-2,4.0819849818944931E-2,5.2253607660531998E-2
1925,ESP,22290.779144270597,2333.94958341959,6.97,5.1016137003898621E-2,-1.2166856322437525E-3,5.4494604468345642E-2
1926,ESP,22527.927915395518,2287.1471617203001,6.72,0.17691169679164886,0.12575806677341461,5.1041532307863235E-2
1927,ESP,22781.148681272298,2480.7499917247901,5.86,0.30535408854484558,0.26351505517959595,4.4460378587245941E-2
1928,ESP,23030.966598826228,2447.9116053418002,6.03,0.24964042007923126,0.2180824875831604,3.5199690610170364E-2
1929,ESP,23279.776173108068,2615.2229271114602,6.82,2.5513540953397751E-2,-6.5926797688007355E-3,3.2419521361589432E-2
1930,ESP,23583.396096131055,2458.2182694337898,8.68,4.1283345781266689E-3,-3.0427491292357445E-2,3.5250712186098099E-2
1931,ESP,23967.305447542622,2372.6916117531,10.55,-0.24209301173686981,-0.27203309535980225,3.1862571835517883E-2
1932,ESP,24378.747728073562,2416.0402916132002,12.41,-9.4573862850666046E-2,-0.12222473323345184,2.8509056195616722E-2
1933,ESP,24792.066683373494,2312.3491519425602,7.39,0.12095972150564194,9.1560974717140198E-2,2.8320638462901115E-2
1934,ESP,25177.000709823849,2370.1193234551902,7.35,-1.7975388094782829E-2,-6.3840657472610474E-2,4.5700721442699432E-2
1935,ESP,25542.522998974571,2385.47612880933,7.3109000000000002,0.59318047761917114,0.56371665000915527,3.439229354262352E-2
1936,ESP,25874.735258569926,1801.89430161315,8.1210000000000004,-6.5904051065444946E-2,-7.239975780248642E-2,6.7613418214023113E-3
1937,ESP,26046.890423747747,1662.61568050511,16.521799999999999,8.7811507284641266E-2,8.7811507284641266E-2,0
1938,ESP,26122.962066543118,1651.59532563016,17.857099999999999,8.7811507284641266E-2,8.7811507284641266E-2,0
1939,ESP,25929.385805503072,1807.7027851758301,9.4071999999999996,8.7811507284641266E-2,8.7811507284641266E-2,0
1940,ESP,25699.592692366768,1986.87330883868,10.7277,9.7836151719093323E-2,8.7811507284641266E-2,8.4852054715156555E-3
1941,ESP,25659.869014104381,1999.6331975399501,10.9529,0.30140000581741333,0.28290000557899475,3.0447874218225479E-2
1942,ESP,25633.097978625527,2126.2227206775301,10.95,0.13562317192554474,0.10904980450868607,3.2685019075870514E-2
1943,ESP,25795.525034488917,2225.0466140338599,10.95,-7.2332359850406647E-2,-9.6921555697917938E-2,2.0053735002875328E-2
1944,ESP,26038.582771419449,2302.9939046935901,10.95,1.9766593351960182E-2,-9.8062101751565933E-3,2.8995655477046967E-2
1945,ESP,26293.767950226396,2103.54210262585,10.95,0.1719476580619812,0.13880373537540436,4.298347607254982E-2
1946,ESP,26557.638197518783,2175.8620701099499,29,0.35947513580322266,0.3234177827835083,6.3152104616165161E-2
1947,ESP,26837.639043340143,2201.5061895634199,41.5,0.43663299083709717,0.41465449333190918,4.3984398245811462E-2
1948,ESP,27249.360903158144,2179.4501750468198,37.5,-0.29067841172218323,-0.30594262480735779,7.3530068621039391E-3
1949,ESP,27709.70500092884,2152.3361599971399,47.75,-0.10405744612216949,-0.13225686550140381,2.1233545616269112E-2
1950,ESP,28000.27681294769,2170.3644151332101,51.45,6.6135615110397339E-2,2.8952684253454208E-2,3.93671914935112E-2
1951,ESP,28155.69188836003,2375.2141469482999,52,0.19546167552471161,0.1541939377784729,5.4975379258394241E-2
1952,ESP,28341.540788483868,2571.85832299801,47.7,9.6296302974224091E-2,5.4272755980491638E-2,4.6708796173334122E-2
1953,ESP,28570.961067305147,2548.2804157052001,43.25,4.1314754635095596E-2,-2.1021754946559668E-3,4.3234579265117645E-2
1954,ESP,28800.580727153188,2711.5200845181298,44,0.26042580604553223,0.20630021393299103,7.876141369342804E-2
1955,ESP,29027.268424074267,2783.4959699825099,43.85,0.37714499235153198,0.32729560136795044,8.7820358574390411E-2
1956,ESP,29255.078101007199,2988.78840378112,50.5,0.49410068988800049,0.44890153408050537,9.4887316226959229E-2
1957,ESP,29499.414283967351,3070.0499343828901,60,9.2168360948562622E-2,6.4705513417720795E-2,3.113182820379734E-2
1958,ESP,29786.416822946088,3242.8427350714901,59.6,-0.11816783249378204,-0.14992958307266235,2.2951675578951836E-2
1959,ESP,30100.212088831242,3186.6229898772699,60.75,-5.3877063095569611E-2,-8.8991552591323853E-2,2.9142796993255615E-2
1960,ESP,30436.647234372191,3156.6763018920501,61.5,2.2008666768670082E-2,-2.5432843714952469E-2,4.5059051364660263E-2
1961,ESP,30772.853374416853,3501.6513072661701,61.15,0.2837013304233551,0.22588105499744415,8.6891420185565948E-2
1962,ESP,31060.832821807886,3811.8703973949,60.3,0.25330007076263428,0.20722034573554993,6.7155696451663971E-2
1963,ESP,31326.375881879874,4160.4792536007799,60.15,8.8911883533000946E-2,5.2226878702640533E-2,4.06169593334198E-2
1964,ESP,31602.525154637326,4353.0324837378303,60.17,1.5990160405635834E-2,-1.8328186124563217E-2,3.3071890473365784E-2
1965,ESP,31949.110741517714,4650.0898547178804,60.25,9.9116384983062744E-2,6.2767550349235535E-2,4.1055094450712204E-2
1966,ESP,32368.082417715428,4939.22452194779,59.999999999000003,7.8348070383071899E-2,4.1185416281223297E-2,4.0286809206008911E-2
1967,ESP,32798.887797748968,5148.9087470315399,69.7,8.0362945795059204E-2,4.1047792881727219E-2,4.2608998715877533E-2
1968,ESP,33205.585315708377,5394.7184058790499,69.819999999999993,0.22479464113712311,0.18053607642650604,6.1681617051362991E-2
1969,ESP,33552.638648677792,5833.99900132124,70.059999998999999,0.52444398403167725,0.48316752910614014,9.0799316763877869E-2
1970,ESP,33878.186627375377,5961.90165920042,69.719999998999995,9.5257826149463654E-2,7.0156745612621307E-2,2.5101078674197197E-2
1971,ESP,34216.856,6202.1468076076599,66.019999999000007,4.0520336478948593E-2,1.0409863665699959E-2,3.0110472813248634E-2
1972,ESP,34595.885999999999,6767.92272123371,63.569999998999997,0.34751248359680176,0.31047368049621582,3.7038803100585938E-2
1973,ESP,34980.317000000003,7296.1776967167598,56.949999998999999,0.29759994149208069,0.26845434308052063,2.9145596548914909E-2
1974,ESP,35363.89,7766.8641076349904,56.111999998999998,4.1213024407625198E-2,1.9357163459062576E-2,2.1855860948562622E-2
1975,ESP,35750.033000000003,7913.2772438971597,59.773999998999997,-0.1133933886885643,-0.13784889876842499,2.4455515667796135E-2
1976,ESP,36127.525000000001,8184.0908745132001,68.287999998999993,-0.10935620218515396,-0.13618017733097076,2.6823975145816803E-2
1977,ESP,36506.811000000002,8366.1713418839699,80.911999999000003,-0.28759020566940308,-0.32245612144470215,3.4865908324718475E-2
1978,ESP,36868.1,8512.6406764435596,70.109999998999996,-0.1326136440038681,-0.18655271828174591,5.3939066827297211E-2
1979,ESP,37194.315000000002,8581.2862952627693,66.149000000000001,-7.1510925889015198E-2,-0.13455283641815186,6.3041903078556061E-2
1980,ESP,37493.072,8786.9654721937895,79.25,9.6159568056464195E-3,-8.2319505512714386E-2,9.1935470700263977E-2
1981,ESP,37764.457999999999,8717.5652410534203,97.45,0.42419999837875366,0.30644309520721436,0.1177569106221199
