KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
EXR.M.CHF.EUR.SP00.A,M,CHF,EUR,SP00,A,2025-03,0.9547619047619,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.M.CHF.EUR.SP00.A,M,CHF,EUR,SP00,A,2025-04,0.9369949999999999,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.M.CHF.EUR.SP00.A,M,CHF,EUR,SP00,A,2025-05,0.935604761904762,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.M.CHF.EUR.SP00.A,M,CHF,EUR,SP00,A,2025-06,0.9380333333333335,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.M.CHF.EUR.SP00.A,M,CHF,EUR,SP00,A,2025-07,0.9324695652173913,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.M.CHF.EUR.SP00.A,M,CHF,EUR,SP00,A,2025-08,0.9386666666666665,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.M.CHF.EUR.SP00.A,M,CHF,EUR,SP00,A,2025-09,0.9349590909090907,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.M.CHF.EUR.SP00.A,M,CHF,EUR,SP00,A,2025-10,0.9289304347826091,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.M.CHF.EUR.SP00.A,M,CHF,EUR,SP00,A,2025-11,0.9289649999999996,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.M.CHF.EUR.SP00.A,M,CHF,EUR,SP00,A,2025-12,0.9331619047619047,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2020-12,7.4412136363636,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2021-01,7.438665,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2021-02,7.43674,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2021-03,7.4362695652174,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2021-04,7.436745,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2021-05,7.4362142857143,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2021-06,7.4364318181818,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2021-07,7.4372727272727,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2021-08,7.4368636363636,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2021-09,7.4360727272727,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2021-10,7.4397904761905,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2021-11,7.4372863636364,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2021-12,7.4362434782609,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2022-01,7.4410571428571,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2022-02,7.44079,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2022-03,7.4403565217391,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2022-04,7.4391052631579,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2022-05,7.4405,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2022-06,7.4392,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2022-07,7.4426285714286,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2022-08,7.4393,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2022-09,7.4366318181818,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2022-10,7.4389285714286,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2022-11,7.4387318181818,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2022-12,7.4376571428571,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2023-01,7.4383090909091,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2023-02,7.44472,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2023-03,7.4456434782609,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2023-04,7.4517944444444,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2023-05,7.4485318181818,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2023-06,7.4492318181818,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2023-07,7.4507857142857,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2023-08,7.452152173913,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2023-09,7.456580952381,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2023-10,7.4604181818182,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2023-11,7.4580863636364,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2023-12,7.4556368421053,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2024-01,7.4572,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2024-02,7.4549904761905,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2024-03,7.456575,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2024-04,7.4595904761905,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2024-05,7.4605590909091,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2024-06,7.45916,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2024-07,7.4606,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2024-08,7.4614454545455,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2024-09,7.4599714285714,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2024-10,7.4592652173913,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2024-11,7.4582761904762,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2024-12,7.45892,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2025-01,7.4608954545455,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2025-02,7.4592,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2025-03,7.4596523809524,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2025-04,7.464814999999999,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2025-05,7.46,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2025-06,7.459700000000001,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2025-07,7.462517391304349,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2025-08,7.463752380952381,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2025-09,7.464386363636362,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2025-10,7.468039130434784,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2025-11,7.4679449999999985,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.DKK.EUR.SP00.A,M,DKK,EUR,SP00,A,2025-12,7.469633333333333,A,F,,,P1M,,A,,,,,,,99Q1=100,,,4,,4F0,,Danish krone/Euro ECB reference exchange rate,"ECB reference exchange rate, Danish krone/Euro, 2.15 pm (C.E.T.)",DKK,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2020-12,0.9062440909091,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2021-01,0.892665,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2021-02,0.8726825,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2021-03,0.858732173913,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2021-04,0.8652685,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2021-05,0.8625833333333,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2021-06,0.8587204545455,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2021-07,0.8561304545455,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2021-08,0.8528736363636,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2021-09,0.8568331818182,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2021-10,0.8469442857143,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2021-11,0.8478636363636,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2021-12,0.8487482608696,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2022-01,0.8350338095238,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2022-02,0.8378725,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2022-03,0.8363826086957,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2022-04,0.83655,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2022-05,0.849685,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2022-06,0.8575909090909,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2022-07,0.8495528571429,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.M.GBP.EUR.SP00.A,M,GBP,EUR,SP00,A,2022-08,0.8449882608696,A,F,,,P1M,,A,,,,,,,99Q1=100,,,5,,4F0,,Pound sterling/Euro ECB reference exchange rate,"ECB reference exchange rate, Pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
